case_id,B,K,M,N,dependency_count,node_id,output_elements,real_macs
bv_n22,1,2,1,2,0,contract_9,2,16
bv_n22,1,2,1,2,0,contract_10,2,16
bv_n22,1,2,8,1,1,contract_11,8,64
bv_n22,1,2,1,2,0,contract_12,2,16
bv_n22,1,2,1,2,0,contract_13,2,16
bv_n22,1,2,8,1,1,contract_14,8,64
bv_n22,1,2,1,2,0,contract_15,2,16
bv_n22,1,2,1,2,0,contract_16,2,16
bv_n22,1,2,8,1,1,contract_17,8,64
bv_n22,1,2,1,2,0,contract_18,2,16
bv_n22,1,2,1,2,0,contract_19,2,16
bv_n22,1,2,8,1,1,contract_20,8,64
bv_n22,1,2,1,2,0,contract_21,2,16
bv_n22,1,2,1,2,0,contract_22,2,16
bv_n22,1,2,8,1,1,contract_23,8,64
