cell_id,case_id,phase,backend,arm_id,role,planned_slots,issued_slots,success_count,unsupported_count,timeout_count,failure_count,complete,quality_qualified
cell-15760e8389a7865668a55da3411bc1434607fab0e9a4b68b61681938d88c7748,hs_n08,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-68003570191a334d21e30921ed5cb7df184361dde185e929653e5d8139482cb0,hs_n12,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-1a2ef5142affa6cfabf138baf0e468649d9510e07ca59db7d7c45dc1fdf5d4fe,hs_n12,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-93cd44a4a13a53e3b593b685bb2dccaf756d46d72ba1e91652f960529418db14,hs_n12,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-f2cb5699dc0b8585433cc55fb4dc3acdb8e8b2852fd0592bd4664eb3ca5bac70,hs_n12,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-ee40da9dfe709151e824f1c6d2dd6218d4a25314e0c45aadffd2f5858f0a8b86,hs_n12,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-8ac12517fc39944e6e18b8b40e1af3fd77609b6b069b267fa4661fce41caf2e4,hs_n16,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-a2e9c94dd08009ab8ad067b8078f0c5e6a67db0bdb0091593c59973bc34b7a95,hs_n16,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-732b07619be6fd35eec1ef4da9d2bec11e5b6c97049e0d465487ec166fc11229,hs_n16,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-92d7bb9716b20c30f25515fc0b3e7a615a12cf4e156bce75b3b63b33549da5d1,hs_n16,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-65c6e2adcd88a2c59c9e21e839cfaca3e48a7877f7ed197580824f92ad5a3bc6,hs_n16,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-3b80297f3ef956c08f21545da83d9287c29743230be42e7e762ea958c6b31040,hs_n18,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-0c68806c35d75c8d8b2038be09751290cd3fa1ae9da48722c1ac5c55053b5db7,hs_n18,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-55edcc10b73b7feaf27e3e156700b5210f5c7fff007ff679514c3e2bfdc0ea82,hs_n18,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-231c305768548539dcb037ebe240dc4fe53e9526b0aa9a59157482c915182c45,hs_n18,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-3c2426de657e283249b21cc23a48ce3f1a211f52f48f15d0dc56f95630941739,hs_n18,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-2270649fce6da493b54b73c607b95788cb27b437f8026e2546dda296cf890112,hs_n20,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-94ddc2de6703f2f2e660f32727b985f9a890d8a8d0d4cc5024be53e02307bf59,hs_n20,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-499aafa6e100d13e53da78e34ceb3cef132598e61505f7b377434aeef0679d08,hs_n20,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-1e3c27233f617a89b6622c34c955bda50a30b063be53acefe1c78bfec4085e83,hs_n20,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-2dc9af293fa3fdff862d6f2947c2a11857ce3a7a48891eb4f9a031054751a72a,hs_n20,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-6686b4238a6bbc40ccdf299df5d99c2c16f956233db2186d51afbb36b44d23ea,hs_n22,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-c2d6ec352dd4b12a5cfcdd98d57a2b7937328dc984528bbcc9b47dbf5cf9ee40,hs_n22,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-f1fdca0e87511c7f8a4205bba9e9674ee01250036bbcd58a7753750f8603529d,hs_n22,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-f19f03ac379c8fb984225502b8c24c268d71e0084b7e0d87f9077555cc3909e2,hs_n22,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-fb42ede547b086c2d3c783b4ae717ba53f5721ee699408a8ef0151f801febcf6,hs_n22,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-e365d56b6b321c910836a8de5470daf9c7f037ba4cf1d7c04a941fbe94ac6a5f,hs_n24,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-aecc0f4d451d58165d393deefa80b519cc6825c3a125383e920b0cc05bf5ce90,hs_n24,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,6,6,0,0,0,True,False
cell-0d2a93ffa292af743e83455497bf8ec305e304f779b5761730effc4e0ac30ca3,hs_n24,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-5956a913b226f163ee73ae9279a9488a8ac82d0fde52a66c814021319fb28169,hs_n24,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-f4a1429d937c87d29e2067d31dc9de7cd05ceef3d72650569c274827a19326d7,hs_n24,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-69b52931c60a7eac0edfd964a1bd496f25adfdb90ce5f43c2bdcdb11a5ce5330,hs_n26,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,0,0,6,0,0,False,False
cell-630cab198750546832c64cdea409e427ace7b4b7fcaddf3aa071741a5730e10b,hs_n26,final,upmem,2fa411127cd5d818380604c2b191da4707d8a8f733bc834e8991b59f3dd5e897,upmem_int8,6,0,0,6,0,0,False,False
cell-8fb0ff01b6ac71a56b4f5b67d2efaba128204e5ce84bcfed63623ff173d0e1b0,hs_n26,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-247c27c62338c5f92f3db7a72e0bd6747d0a01a37fb5ccace81e6a9327084f7e,hs_n26,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-101fb65e628cdbc09a5e8e930a9c90409e3808202b47c698d393693f65d38874,hs_n26,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
cell-b3f4f57e3a4406c112272b27e0f3ebc5db80c2562dd233e198d6113c026b6c91,qrng_n08,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-ed1e7e70456a27dc178ac18381008894c196b327426be45d203d3b7ee6e527ae,qrng_n08,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-55de11176e342958bb5c9d6b9dc101d7434a226aea160e3bcd0b4aeb2740adde,qrng_n08,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-fd4a48867dc75ef2e6c7d21042f64754c69bb8e8fd65dc3e859d639bee4011e4,qrng_n08,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-a8e29c3120ce5b81a95c2dc120b83b24b69d141c9090e8442eb9b8e0dcdbfd67,qrng_n08,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-951cfe92e230d11bcf4f3ba05906675bbf3090f54ff898149348de6786340b26,qrng_n12,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-69a5538f5ea60f479efe97fdb8c18c080e082869bb7df88e76702e8294db8779,qrng_n12,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-a61a9cf073283e68fc5874c4700e824ccb981354f2a079d5948e60d7ff274456,qrng_n12,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-e3f8cef699c563b3bbc5489a967a68a9a2e594eb0e049f279b0ba658a6217777,qrng_n12,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-22f07d95ba789e26d7314ec2119da8780a2f7064d40ff25316c44a23ded5b9fa,qrng_n12,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-1aa0ab49dfca8d6c5ffa07b45d087a6a224222ba71a593a2c05cf5dabf4f39ff,qrng_n16,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-bc58bf01462aaa0bd22165562cfc9b0498fd956f1c158814e820fc678bef2bdc,qrng_n16,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-5fc8bf28b407f4192e85a8aa8f7457a936c893644653a1b2a73c0d47592e5679,qrng_n16,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-c14597601e2e13435ab62c91e33d21dcb3b542a9a88f98341760fd50a38f06ea,qrng_n16,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-c82fadf9b861a9cc41d5804eae7309efe37c4231f40a68ec10b72ddd106b7ac4,qrng_n16,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-cc70fcb7fb1598c822ff273d3b62cb0f738b258bd37916c89a6641c9c1fa5af2,qrng_n18,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-b8752ee7d9f383f46fc2efab336b4fa09a2290b5d0222cb382bbcda55c4950ea,qrng_n18,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-e0342449e2dab685a97d33194400bfa9a4c2e06c315344e08577c8ad207a8210,qrng_n18,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-39c9d41d4178a505b9ef507e8d8cbb47382b9dab9463a16436a278d2b947c84e,qrng_n18,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-4ff0f5a08dd1a19788ac42629acf6394d0c9c1c5650e7edb27d832309ff48caa,qrng_n18,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-bceec5569cceaf32dac11a573be22949ef374a50e64dd84171fec068cd34724f,qrng_n20,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-006bc21c387868054cafbf20a95f02f398c01158345e23e38e9f84fde8dabffc,qrng_n20,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-5f0f6ff4daeeb76e74801c6e09ebcd9a322f0799802b55be90d8b3a11967c74d,qrng_n20,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-56b6a3105ff889c6904bfe80ea0687a1ee1b9e4e83cf1d851609682f53c34b56,qrng_n20,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-32c8fb9719aad45a959fd2c14cd01dc33cca81e061ce8f5b21e269f1e29a48a2,qrng_n20,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-a88f749a10464aff055d51a8e2750142d1902da6e52fcc569ba58ceaf3f09dd2,qrng_n22,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-e1adb642f77e259b745158f9b6b7fde2c6953e6e617dc7ea5477d3fe8d890ba0,qrng_n22,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-c1224498e9633897b53ee7e695e56ad0604d16153a1d905566553717cc76385a,qrng_n22,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-b9988fea8d2118d4c55e3afbe418c3b2a3b67e83d5a3ba5b46c80a0fd3ca4c9e,qrng_n22,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-ae1e8a4f3a4779fed9813de57df114a3f832d4eadac4961382d63579e1d86cf2,qrng_n22,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-6268507fd3c0d35eac5f7d2c6c819ae50d633ed0b9167232c22e510ba61c3174,qrng_n24,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,6,6,0,0,0,True,False
cell-01cb5572d2b4857d119e99ab38b30ab9d461ff9cca50af1130bfa24fc51228df,qrng_n24,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,6,6,0,0,0,True,False
cell-a5dcbb1665cf1cb19c64b686eef9ac4db953ae5e70b750d5d8adfb9df891d8f0,qrng_n24,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-62ee2f34bdb368f6e3ce4181e44315cc30c19e4c1c9e9984cea82ed6e50e566a,qrng_n24,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-ecf5f14cbb85ba83dedebeb4ac8cebd90ac30f2b77455f72b1b7467ac94babb2,qrng_n24,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-467e077f41826cf75d7014a59df40f383286996869b068e9499cc20dd2f9d5fc,qrng_n26,final,upmem,5a76deaf2578d66a1ed475a0625c79ecc46b434a603602a26254e6c5fdee642e,upmem_f32,6,0,0,6,0,0,False,False
cell-1f64edfe24f56657a8ca2dd158fdb54eea3412679f0217b85e6dd3d170720f2e,qrng_n26,final,upmem,b40d2a979f64a3b3ab05f38150d4b2839689d7d7260c4c652b0ef0a7dad60c6a,upmem_int8,6,0,0,6,0,0,False,False
cell-35d9f3a23ea987aac4c9f10d6275de3983eeede5e0a84e89246b2d63a628738b,qrng_n26,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-9d8337cae205677847c72b61eabb3bcf207b49fca182734bdd453dd65f4a7725,qrng_n26,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-af32c13140cc22cab97040bdaced54e0e8716b6e4a01860eda7cdef2b19bfd9b,qrng_n26,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,0,0,6,0,0,False,False
cell-69a734aece704d27ae0edb7848542303685cfa2bcae5659212d3c3b56b006fad,stress_n08_l2,final,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,upmem_f32,6,6,6,0,0,0,True,False
cell-d044f631516496ce8057a77b4c505322867d0afedd41b1a0a8741daf7b339f30,stress_n08_l2,final,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,upmem_int8,6,6,6,0,0,0,True,False
cell-3e5f86e0a3318942387affeef0f056de53f4de09e1f1ac74804fa27bc4b1ff52,stress_n08_l2,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-3ede9fe24ec59bdf8ddc41dddbd0adc851bbff09d2d2913aa2d3e6e0437761f9,stress_n08_l2,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-7e48e692edc6020f8a3c09318583a4aff9b79138d19b8c018ba25a3c98f7fdcf,stress_n08_l2,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-1a3004b5e92eb607d34d525290b1c1014cca832f526f0a72310dd5312759fc9c,stress_n12_l2,final,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,upmem_f32,6,6,6,0,0,0,True,False
cell-b0197b2fc36ac2c4649d84828ab0b3766c746afca27bff11c29a2a31305833d4,stress_n12_l2,final,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,upmem_int8,6,6,6,0,0,0,True,False
cell-15db421f6e892c1d1823cff282d48ac5e804f59c1d7cb5171b60213b7958eb3a,stress_n12_l2,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-ad537e5e8030cd392162bbc40856ed0a2c5f8d4efe6726562ef8208399f41361,stress_n12_l2,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-568ee3b75425a3697deb8eabdea926a74d6c2d3b7f36c7c5af49339142cd18c3,stress_n12_l2,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-c96439f8b0a3e65d534a99819d453701ca029848eb897ac28af13b5b799c01f7,stress_n16_l2,final,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,upmem_f32,6,6,6,0,0,0,True,False
cell-73d22bb509850556b99799bce919c5d38639123ae83278af685126952f77252c,stress_n16_l2,final,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,upmem_int8,6,6,6,0,0,0,True,False
cell-274967e0c7f07eafa243d23f7dee8afdef1f49f6399430716501982778c78f1d,stress_n16_l2,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-37f3a955661a04ce32a15c05146c5cd558db15e8bf466f0bc7704169dad86f04,stress_n16_l2,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-5585de75e63b2548ce34bb043f67a9e304d81335a7ffa98e41959b5e5a3ffe44,stress_n16_l2,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-50798eea17787e5dba8daec8220e359258c5cc0ec8df8d53cada045cbaab9a30,stress_n18_l2,final,upmem,b5e001c1aa3d6bc5dc7410a11fca084be9046c909abf35e1e24a5f88b7cdd404,upmem_f32,6,6,6,0,0,0,True,False
cell-e320426b871106cf79b23a15de609121a7722efd66f817369d1c2498f3cbd976,stress_n18_l2,final,upmem,27b62e57038c9a28dce9f5844c37556b2808dc892f3a5401afe82eba05fa54ed,upmem_int8,6,6,6,0,0,0,True,False
cell-bdd9f545576438e1d616809afbb2801ba85c25ddd4f8adfea7a36402aca0e974,stress_n18_l2,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-257362bc2272c6adda97021aabdded44a765540d81ab4a0626b4bf0556439efc,stress_n18_l2,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-8aa4a7936196294ff15111d5ed6f7fb796267bbca5c1b935c2356525636fd839,stress_n18_l2,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-2f72025a74d360d7e5ae840010fa1f02076bba540cb33d6bfad1bcabd7285833,xor_n08,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-82d3fb6535671f16d8f69327e27465778d66fdfe9369ea0e1554aa22732f5afe,xor_n08,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-b5db2f1031807ba2dbf39f6f7c890907dd29fb70bc33edb4a8c72e996cbe4450,xor_n08,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-67ad1b57ac12f7886ed3c3bf22d9a88f6f568e8a252ea7680e81e25db2d749b0,xor_n08,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-f7c2003bac39eaa7f14464606c113302d70ba1d74d0d3c4297f63b325254bba3,xor_n08,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-21228dcc1a1b4cc44256ae91f2f00e636abbb855b9f216ebf705651bb8ff1b49,xor_n12,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-00145a34e646f78e7ff0f22af64850e5a3d7df9eeb6479182c79701d5acb77af,xor_n12,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-b0230ace51b0f7c1a4d72ca33b086333410f4db42524c6ce60efe5ef9ab13326,xor_n12,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-5938e94120869282fcb0d5f57f6228bdeaadb0819ee76fa63189cc77c5fbcd2d,xor_n12,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-e3267e8fe1f63843f0b226241b26b9279a8a15b40fa973b23e3cb17fc1f4e5b5,xor_n12,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-a94681a8d820f92ad701e07c26be6907e53ca70992064cff6863de4e13494655,xor_n16,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
cell-210f6995411c19ceae3c49a269e9491912299637e3a77a0169a4dafcda59a182,xor_n16,final,upmem,14aec505d4de73636d673ab51471bc242f33036ec2efc3e15a4d99764794c575,upmem_int8,6,6,6,0,0,0,True,False
cell-38c962979b6ee2fa9a12ad93009089cef9d8429bac4a72c3543a70e8921803c8,xor_n16,final,quest32,56ff687ac0c48381018b3929851bb66e222ae9b24d5b29364d4220e46d57ed1e,quest32_p8,6,6,6,0,0,0,True,False
cell-f6bd8399be633955fc49dc42d004c858a347e5b56184f72b6bf22f1c097124bb,xor_n16,final,quest32,7d33b2a3f4d49b11795b15408d0ac068013d402b8df7e5a5e84da39787e564a9,quest32_p1,6,6,6,0,0,0,True,False
cell-e319783733b7fda303a24bdabe1bb82f0cb38f8822316a5d423fa1e15c500bbd,xor_n16,final,numpy,0d6807b5a9bef19177153b930bb35c146b409cee45b7aa57633d8a312098e137,numpy_f32_p1,6,6,6,0,0,0,True,False
cell-50450a143f6ab4b12eb93d4606e98c03db5a9a4289cc1bcab5ae776e6c7d76a5,xor_n18,final,upmem,29481df23b1b357717368d6284c913f33919ba722596e0c03fdf057ced715fa8,upmem_f32,6,6,6,0,0,0,True,False
